87.299004,25.148178,62,62,4.4
87.301093,25.886953,31.33,31.33,3.88
87.303101,25.731487,28.37,28.37,3.59
87.303101,25.455539,29.4,29.4,3.59
87.305109,25.629592,23.8,23.8,3.4
87.3174,25.761079,23.46,23.46,3.67
87.3174,25.685131,26.17,26.17,3.55
87.323506,25.553717,29.4,29.4,3.51
87.3317,25.307434,83,83,4.4
87.3317,25.114869,83,83,5.5
87.335717,25.835131,27.83,27.83,3.76
87.335717,25.516691,29.4,29.4,3.55
87.341902,25.885131,27.83,27.83,3.88
87.341902,25.201895,75,75,4.4
87.343911,25.735131,27.94,27.94,3.59
87.35821,25.625875,26.28,26.28,3.4
87.35821,25.148178,75,75,4.4
87.360219,25.453717,26.46,26.46,3.59
87.362307,25.683309,51.17,51.17,3.4
87.362307,25.383382,51.17,51.17,4.4
87.368413,25.885131,21.16,21.16,3.88
87.370421,25.835131,21.82,21.82,3.76
87.38472,25.551822,26.13,26.13,3.4
87.38472,25.113047,55,55,5.5
87.397012,25.518513,14.72,14.72,3.4
87.39902,25.757362,26.76,26.76,3.67
87.401028,25.151895,91,91,4.4
87.403117,25.679592,33.45,33.45,3.4
87.407214,25.37223,23.49,23.49,4.4
87.407214,25.301895,23.49,23.49,4.4
87.407214,25.200073,91,91,4.4
87.411231,25.835131,16.94,16.94,3.76
87.417416,25.113047,91,91,5.5
87.419425,25.62223,29,29,3.4
87.423522,25.757362,23.57,23.57,3.55
87.433724,25.448178,15,15,3.55
87.443927,25.679592,31.9,31.9,3.4
87.443927,25.553717,23.87,23.87,3.4
87.445935,25.511079,26.04,26.04,3.4
87.454129,25.151895,40,40,4.4
87.458226,25.298178,26.04,26.04,4.4
87.460235,25.757362,33,33,3.4
87.460235,25.200073,50,50,4.4
87.46634,25.835131,33,33,3.55
87.46634,25.383382,50,50,3.55
87.468429,25.618513,31.66,31.66,3.4
87.472526,25.675875,31.66,31.66,3.4
87.474534,25.546283,17.12,17.12,3.4
87.480639,25.442566,30,30,3.4
87.484737,25.883309,32.33,32.33,3.55
87.486745,25.755539,32.33,32.33,3.4
87.496947,25.512974,30,30,3.4
87.503133,25.614796,38.47,38.47,3.16
87.503133,25.303717,70,70,3.55
87.50715,25.200073,70,70,4.4
87.513335,25.757362,25,25,3.4
87.513335,25.442566,23,23,3.4
87.515344,25.675875,41.54,41.54,3.16
87.517352,25.824052,28,28,3.4
87.523538,25.137099,20,20,4.4
87.525546,25.370408,31,31,3.4
87.527555,25.55,23,23,3.1
87.531652,25.881414,33.97,33.97,3.4
87.541854,25.511079,24,24,3.16
87.550048,25.111152,180,180,4.4
87.554145,25.753644,34,34,3.16
87.554145,25.298178,31,31,3.4
87.556154,25.438921,12.99,12.99,3.16
87.558242,25.824052,34,34,3.16
87.564348,25.874052,34,34,3.16
87.568445,25.607362,34.12,34.12,3.1
87.570453,25.674052,23.52,23.52,3.1
87.570453,25.548105,22.8,22.8,3
87.570453,25.203717,263,263,3.59
87.586761,25.501822,25.52,25.52,3
87.596963,25.192638,263,263,3.55
87.599052,25.744388,19.66,19.66,2.5
87.60106,25.442566,19.51,19.51,3
87.605157,25.612974,27.88,27.88,3.16
87.61536,25.822157,31.53,31.53,2.42
87.61536,25.542566,18.58,18.58,3.1
87.61536,25.370408,18.09,18.09,3
87.619457,25.298178,13.2,13.2,3.4
87.635765,25.874052,21,21,2.42
87.635765,25.675875,21,21,3.09
87.64187,25.144461,110,110,3.55
87.65617,25.200073,110,110,3.45
87.660267,25.757362,51.6,51.6,3.1
87.664364,25.609257,18.8,18.8,3.4
87.672478,25.548105,18.8,18.8,3.4
87.674566,25.498178,24.11,24.11,3.4
87.678583,25.67223,13.13,13.13,3.4
87.684769,25.820335,51.6,51.6,3.09
87.688785,25.448178,24.11,24.11,3.4
87.690874,25.292638,29,29,3.4
87.692882,25.611079,16.72,16.72,3.55
87.701076,25.753644,13.32,13.32,3.4
87.701076,25.67223,13.32,13.32,3.55
87.701076,25.546283,21.76,21.76,3.55
87.703085,25.200073,200,200,3.45
87.707182,25.150073,200,200,3.4
87.70919,25.37777,29,29,3.4
87.713287,25.872157,17.79,17.79,3.1
87.715376,25.494461,12.07,12.07,3.55
87.721481,25.818513,33,33,3.4
87.725578,25.753644,22.7,22.7,3.55
87.725578,25.668513,22.7,22.7,4.2
87.727587,25.446283,20.42,20.42,3.55
87.731684,25.114869,25,25,3.4
87.733692,25.609257,25,25,4.4
87.739798,25.546283,25,25,4.45
87.741886,25.86844,38,38,3.4
87.745983,25.824052,33,33,3.55
87.745983,25.294461,22.64,22.64,3.4
87.75,25.142638,30,30,3.4
87.752089,25.383382,32,32,3.55
87.758194,25.751822,33,33,4.02
87.762291,25.488921,14.03,14.03,4.4
87.764299,25.862901,29.42,29.42,3.55
87.770485,25.668513,23.04,23.04,4.4
87.774502,25.209329,29,29,3.4
87.776591,25.824052,33,33,4.02
87.780688,25.444461,23.04,23.04,4.2
87.784704,25.75,23.04,23.04,4.02
87.784704,25.548105,23.04,23.04,4.45
87.786793,25.605539,23.04,23.04,4.8
87.792898,25.138921,29,29,3.16
87.796996,25.296356,29,29,3.55
87.807198,25.864796,33,33,4.02
87.813303,25.366691,31,31,4.4
87.815312,25.666618,18,18,5
87.819409,25.47777,31,31,4.4
87.821497,25.437026,31,31,4.3
87.825514,25.820335,29.4,29.4,4.1
87.829611,25.753644,25.54,25.54,5
87.829611,25.209329,29,29,3.4
87.837805,25.601822,22.64,22.64,5
87.839814,25.529592,19.96,19.96,5
87.845919,25.825875,41.93,41.93,4.1
87.848008,25.859184,41.93,41.93,4.02
87.848008,25.662974,29,29,5
87.860219,25.13156,18.53,18.53,2.42
87.866404,25.746283,26.16,26.16,5
87.876607,25.47777,23.87,23.87,5
87.876607,25.362974,23.87,23.87,4.4
87.878615,25.296356,18.53,18.53,4.4
87.882712,25.437026,23.87,23.87,4.3
87.88472,25.209329,14.99,14.99,3.4
87.890826,25.661079,20.27,20.27,5
87.897012,25.825875,25.1,25.1,5
87.903117,25.603717,23.5,23.5,5
87.907214,25.75,27.31,27.31,5
87.907214,25.538848,22.7,22.7,5
87.909222,25.357434,28,28,4.4
87.915328,25.662974,23.78,23.78,5
87.917416,25.437026,19,19,5
87.921433,25.861079,32.23,32.23,4.48
